Resolution,Map,Scenario,Agents,Cost Ratio
1,Paris_1_256,9,14,1.0
1,Paris_1_256,10,14,1.0
1,Paris_1_256,11,14,1.0
1,Paris_1_256,12,14,1.0
1,Paris_1_256,13,14,1.0
1,Paris_1_256,14,14,1.0
1,Paris_1_256,15,14,1.0
1,Paris_1_256,1,16,1.0
1,Paris_1_256,2,16,1.0
1,Paris_1_256,5,16,1.0
1,Paris_1_256,6,16,1.0
1,Paris_1_256,8,16,1.0
1,Paris_1_256,9,16,1.0
1,Paris_1_256,10,16,1.0
1,Paris_1_256,11,16,1.0
1,Paris_1_256,13,16,1.0
1,Paris_1_256,14,16,1.0
1,Paris_1_256,15,16,1.0
1,Paris_1_256,1,18,1.0
1,Paris_1_256,2,18,1.0
1,Paris_1_256,5,18,1.0
1,Paris_1_256,6,18,1.0
1,Paris_1_256,8,18,1.0
1,Paris_1_256,9,18,1.0
1,Paris_1_256,10,18,1.0
1,Paris_1_256,11,18,1.0
1,Paris_1_256,13,18,1.0
1,Paris_1_256,14,18,1.0
1,Paris_1_256,15,18,1.0
1,Paris_1_256,1,20,1.0
1,Paris_1_256,2,20,1.0
1,Paris_1_256,5,20,1.0
1,Paris_1_256,6,20,1.0
1,Paris_1_256,8,20,1.0
1,Paris_1_256,9,20,1.0
1,Paris_1_256,10,20,1.0
1,Paris_1_256,11,20,1.0
1,Paris_1_256,13,20,1.0
1,Paris_1_256,14,20,1.0
1,Paris_1_256,15,20,1.0
1,Paris_1_256,1,22,1.0
1,Paris_1_256,5,22,1.0
1,Paris_1_256,6,22,1.0
1,Paris_1_256,8,22,1.0
1,Paris_1_256,9,22,1.0
1,Paris_1_256,10,22,1.0
1,Paris_1_256,11,22,1.0
1,Paris_1_256,13,22,1.0
1,Paris_1_256,14,22,1.0
1,Paris_1_256,15,22,1.0
1,Paris_1_256,5,24,1.0
1,Paris_1_256,6,24,1.0
1,Paris_1_256,8,24,1.0
1,Paris_1_256,9,24,1.0
1,Paris_1_256,10,24,1.0
1,Paris_1_256,11,24,1.0
1,Paris_1_256,13,24,1.0
1,Paris_1_256,14,24,1.0
1,Paris_1_256,5,26,1.0
1,Paris_1_256,6,26,1.0
1,Paris_1_256,8,26,1.0
1,Paris_1_256,9,26,1.0
1,Paris_1_256,10,26,1.0
1,Paris_1_256,11,26,1.0
1,Paris_1_256,13,26,1.0
1,Paris_1_256,5,28,1.0
1,Paris_1_256,6,28,1.0
1,Paris_1_256,9,28,1.0
1,Paris_1_256,10,28,1.0
1,Paris_1_256,13,28,1.0
1,Paris_1_256,5,30,1.0
1,Paris_1_256,6,30,1.0
1,Paris_1_256,13,30,1.0
1,Paris_1_256,5,32,1.0
1,Paris_1_256,13,32,1.0
1,Paris_1_256,5,34,1.0
1,Paris_1_256,13,34,1.0
1,Paris_1_256,5,36,1.0
1,Paris_1_256,13,36,1.0
1,Paris_1_256,5,38,1.0
1,Paris_1_256,13,38,1.0
1,ht_chantry,1,2,1.0
1,ht_chantry,2,2,1.0
1,ht_chantry,3,2,1.0
1,ht_chantry,4,2,1.0
1,ht_chantry,5,2,1.0
1,ht_chantry,6,2,1.0
1,ht_chantry,7,2,1.0
1,ht_chantry,8,2,1.0
1,ht_chantry,9,2,1.0
1,ht_chantry,10,2,1.0
1,ht_chantry,11,2,1.0
1,ht_chantry,12,2,1.0
1,ht_chantry,13,2,1.0
1,ht_chantry,14,2,1.0
1,ht_chantry,15,2,1.0
1,ht_chantry,1,4,1.0
1,ht_chantry,2,4,1.0
1,ht_chantry,3,4,1.0
1,ht_chantry,4,4,1.0
1,ht_chantry,5,4,1.0
1,ht_chantry,6,4,1.0
1,ht_chantry,7,4,1.0
1,ht_chantry,8,4,1.0
1,ht_chantry,9,4,1.0
1,ht_chantry,10,4,1.0
1,ht_chantry,11,4,1.0
1,ht_chantry,12,4,1.0
1,ht_chantry,13,4,1.0
1,ht_chantry,14,4,1.0
1,ht_chantry,15,4,1.0
1,ht_chantry,1,6,1.0
1,ht_chantry,2,6,1.0
1,ht_chantry,3,6,1.0
1,ht_chantry,4,6,1.0
1,ht_chantry,5,6,1.0
1,ht_chantry,6,6,1.0
1,ht_chantry,7,6,1.0
1,ht_chantry,8,6,1.0
1,ht_chantry,9,6,1.0
1,ht_chantry,10,6,1.0
1,ht_chantry,11,6,1.0
1,ht_chantry,12,6,1.0
1,ht_chantry,13,6,1.0
1,ht_chantry,14,6,1.0
1,ht_chantry,15,6,1.0
1,ht_chantry,1,8,1.0
1,ht_chantry,2,8,1.0
1,ht_chantry,3,8,1.0
1,ht_chantry,4,8,1.0
1,ht_chantry,5,8,1.0
1,ht_chantry,6,8,1.0
1,ht_chantry,7,8,1.0
1,ht_chantry,8,8,1.0
1,ht_chantry,9,8,1.0
1,ht_chantry,10,8,1.0
1,ht_chantry,12,8,1.0
1,ht_chantry,13,8,1.0
1,ht_chantry,14,8,1.0
1,ht_chantry,15,8,1.0
1,ht_chantry,1,10,1.0
1,ht_chantry,2,10,1.0
1,ht_chantry,3,10,1.0
1,ht_chantry,4,10,1.0
1,ht_chantry,5,10,1.0
1,ht_chantry,6,10,1.0
1,ht_chantry,7,10,1.0
1,ht_chantry,8,10,1.0
1,ht_chantry,9,10,1.0
1,ht_chantry,10,10,1.0
1,ht_chantry,12,10,1.0
1,ht_chantry,13,10,1.0
1,ht_chantry,14,10,1.0
1,ht_chantry,15,10,1.0
1,ht_chantry,1,12,1.0
1,ht_chantry,2,12,1.0
1,ht_chantry,3,12,1.0
1,ht_chantry,4,12,1.0
1,ht_chantry,5,12,1.0
1,ht_chantry,6,12,1.0
1,ht_chantry,7,12,1.0
1,ht_chantry,8,12,1.0
1,ht_chantry,9,12,1.0
1,ht_chantry,10,12,1.0
1,ht_chantry,12,12,1.0
1,ht_chantry,13,12,1.0
1,ht_chantry,15,12,1.0
1,ht_chantry,1,14,1.0
1,ht_chantry,2,14,1.0
1,ht_chantry,3,14,1.0
1,ht_chantry,4,14,1.0
1,ht_chantry,7,14,1.0
1,ht_chantry,8,14,1.0
1,ht_chantry,9,14,1.0
1,ht_chantry,12,14,1.0
1,ht_chantry,13,14,1.0
1,ht_chantry,15,14,1.0
1,ht_chantry,1,16,1.0
1,ht_chantry,2,16,1.0
1,ht_chantry,3,16,1.0
1,ht_chantry,4,16,1.0
1,ht_chantry,7,16,1.0
1,ht_chantry,8,16,1.0
1,ht_chantry,9,16,1.0
1,ht_chantry,12,16,1.0
1,ht_chantry,13,16,1.0
1,ht_chantry,15,16,1.0
1,ht_chantry,1,18,1.0
1,ht_chantry,2,18,1.0
1,ht_chantry,3,18,1.0
1,ht_chantry,4,18,1.0
1,ht_chantry,7,18,1.0
1,ht_chantry,8,18,1.0
1,ht_chantry,12,18,1.0
1,ht_chantry,13,18,1.0
1,ht_chantry,2,20,1.0
1,ht_chantry,3,20,1.0
1,ht_chantry,4,20,1.0
1,ht_chantry,7,20,1.0
1,ht_chantry,8,20,1.0
1,ht_chantry,12,20,1.0
1,ht_chantry,2,22,1.0
1,ht_chantry,3,22,1.0
1,ht_chantry,8,22,1.0
1,ht_chantry,2,24,1.0
1,ht_chantry,3,24,1.0
1,ht_chantry,8,24,1.0
1,ht_mansion_n,1,2,1.0
1,ht_mansion_n,2,2,1.0
1,ht_mansion_n,3,2,1.0
1,ht_mansion_n,4,2,1.0
1,ht_mansion_n,5,2,1.0
1,ht_mansion_n,6,2,1.0
1,ht_mansion_n,7,2,1.0
1,ht_mansion_n,8,2,1.0
1,ht_mansion_n,9,2,1.0
1,ht_mansion_n,10,2,1.0
1,ht_mansion_n,11,2,1.0
1,ht_mansion_n,12,2,1.0
1,ht_mansion_n,13,2,1.0
1,ht_mansion_n,14,2,1.0
1,ht_mansion_n,15,2,1.0
1,ht_mansion_n,1,4,1.0
1,ht_mansion_n,2,4,1.0
1,ht_mansion_n,3,4,1.0
1,ht_mansion_n,4,4,1.0
1,ht_mansion_n,5,4,1.0
1,ht_mansion_n,6,4,1.0
1,ht_mansion_n,7,4,1.0
1,ht_mansion_n,8,4,1.0
1,ht_mansion_n,9,4,1.0
1,ht_mansion_n,10,4,1.0
1,ht_mansion_n,11,4,1.0
1,ht_mansion_n,12,4,1.0
1,ht_mansion_n,13,4,1.0
1,ht_mansion_n,14,4,1.0
1,ht_mansion_n,15,4,1.0
1,ht_mansion_n,1,6,1.0
1,ht_mansion_n,2,6,1.0
1,ht_mansion_n,3,6,1.0
1,ht_mansion_n,4,6,1.0
1,ht_mansion_n,5,6,1.0
1,ht_mansion_n,6,6,1.0
1,ht_mansion_n,7,6,1.0
1,ht_mansion_n,8,6,1.0
1,ht_mansion_n,9,6,1.0
1,ht_mansion_n,10,6,1.0
1,ht_mansion_n,11,6,1.0
1,ht_mansion_n,12,6,1.0
1,ht_mansion_n,13,6,1.0
1,ht_mansion_n,14,6,1.0
1,ht_mansion_n,15,6,1.0
1,ht_mansion_n,1,8,1.0
1,ht_mansion_n,2,8,1.0
1,ht_mansion_n,3,8,1.0
1,ht_mansion_n,5,8,1.0
1,ht_mansion_n,6,8,1.0
1,ht_mansion_n,7,8,1.0
1,ht_mansion_n,8,8,1.0
1,ht_mansion_n,9,8,1.0
1,ht_mansion_n,10,8,1.0
1,ht_mansion_n,11,8,1.0
1,ht_mansion_n,12,8,1.0
1,ht_mansion_n,13,8,1.0
1,ht_mansion_n,14,8,1.0
1,ht_mansion_n,15,8,1.0
1,ht_mansion_n,1,10,1.0
1,ht_mansion_n,2,10,1.0
1,ht_mansion_n,3,10,1.0
1,ht_mansion_n,5,10,1.0
1,ht_mansion_n,6,10,1.0
1,ht_mansion_n,7,10,1.0
1,ht_mansion_n,8,10,1.0
1,ht_mansion_n,9,10,1.0
1,ht_mansion_n,10,10,1.0
1,ht_mansion_n,11,10,1.0
1,ht_mansion_n,12,10,1.0
1,ht_mansion_n,13,10,1.0
1,ht_mansion_n,14,10,1.0
1,ht_mansion_n,15,10,1.0
1,ht_mansion_n,1,12,1.0
1,ht_mansion_n,2,12,1.0
1,ht_mansion_n,3,12,1.0
1,ht_mansion_n,5,12,1.0
1,ht_mansion_n,6,12,1.0
1,ht_mansion_n,7,12,1.0
1,ht_mansion_n,8,12,1.0
1,ht_mansion_n,9,12,1.0
1,ht_mansion_n,10,12,1.0
1,ht_mansion_n,11,12,1.0
1,ht_mansion_n,12,12,1.0
1,ht_mansion_n,13,12,1.0
1,ht_mansion_n,14,12,1.0
1,ht_mansion_n,15,12,1.0
1,ht_mansion_n,1,14,1.0
1,ht_mansion_n,2,14,1.0
1,ht_mansion_n,3,14,1.0
1,ht_mansion_n,5,14,1.0
1,ht_mansion_n,6,14,1.0
1,ht_mansion_n,7,14,1.0
1,ht_mansion_n,8,14,1.0
1,ht_mansion_n,9,14,1.0
1,ht_mansion_n,10,14,1.0
1,ht_mansion_n,11,14,1.0
1,ht_mansion_n,12,14,1.0
1,ht_mansion_n,13,14,1.0
1,ht_mansion_n,14,14,1.0
1,ht_mansion_n,15,14,1.0
1,ht_mansion_n,1,16,1.0
1,ht_mansion_n,2,16,1.0
1,ht_mansion_n,3,16,1.0
1,ht_mansion_n,5,16,1.0
1,ht_mansion_n,6,16,1.0
1,ht_mansion_n,7,16,1.0
1,ht_mansion_n,8,16,1.0
1,ht_mansion_n,9,16,1.0
1,ht_mansion_n,10,16,1.0
1,ht_mansion_n,11,16,1.0
1,ht_mansion_n,12,16,1.0
1,ht_mansion_n,13,16,1.0
1,ht_mansion_n,14,16,1.0
1,ht_mansion_n,15,16,1.0
1,ht_mansion_n,1,18,1.0
1,ht_mansion_n,2,18,1.0
1,ht_mansion_n,3,18,1.0
1,ht_mansion_n,5,18,1.0
1,ht_mansion_n,6,18,1.0
1,ht_mansion_n,7,18,1.0
1,ht_mansion_n,8,18,1.0
1,ht_mansion_n,9,18,1.0
1,ht_mansion_n,10,18,1.0
1,ht_mansion_n,11,18,1.0
1,ht_mansion_n,12,18,1.0
1,ht_mansion_n,13,18,1.0
1,ht_mansion_n,14,18,1.0
1,ht_mansion_n,15,18,1.0
1,ht_mansion_n,1,20,1.0
1,ht_mansion_n,3,20,1.0
1,ht_mansion_n,5,20,1.0
1,ht_mansion_n,6,20,1.0
1,ht_mansion_n,7,20,1.0
1,ht_mansion_n,8,20,1.0
1,ht_mansion_n,9,20,1.0
1,ht_mansion_n,10,20,1.0
1,ht_mansion_n,11,20,1.0
1,ht_mansion_n,12,20,1.0
1,ht_mansion_n,13,20,1.0
1,ht_mansion_n,14,20,1.0
1,ht_mansion_n,1,22,1.0
1,ht_mansion_n,3,22,1.0
1,ht_mansion_n,5,22,1.0
1,ht_mansion_n,6,22,1.0
1,ht_mansion_n,8,22,1.0
1,ht_mansion_n,9,22,1.0
1,ht_mansion_n,10,22,1.0
1,ht_mansion_n,12,22,1.0
1,ht_mansion_n,13,22,1.0
1,ht_mansion_n,14,22,1.0
1,ht_mansion_n,1,24,1.0
1,ht_mansion_n,3,24,1.0
1,ht_mansion_n,5,24,1.0
1,ht_mansion_n,6,24,1.0
1,ht_mansion_n,8,24,1.0
1,ht_mansion_n,9,24,1.0
1,ht_mansion_n,10,24,1.0
1,ht_mansion_n,12,24,1.0
1,ht_mansion_n,14,24,1.0
1,ht_mansion_n,1,26,1.0
1,ht_mansion_n,3,26,1.0
1,ht_mansion_n,5,26,1.0
1,ht_mansion_n,6,26,1.0
1,ht_mansion_n,8,26,1.0
1,ht_mansion_n,9,26,1.0
1,ht_mansion_n,10,26,1.0
1,ht_mansion_n,12,26,1.0
1,ht_mansion_n,14,26,1.0
1,ht_mansion_n,1,28,1.0
1,ht_mansion_n,3,28,1.0
1,ht_mansion_n,8,28,1.0
1,ht_mansion_n,9,28,1.0
1,ht_mansion_n,10,28,1.0
1,ht_mansion_n,12,28,1.0
1,ht_mansion_n,14,28,1.0
1,ht_mansion_n,1,30,1.0
1,ht_mansion_n,5,30,1.0
1,ht_mansion_n,10,30,1.0
1,ht_mansion_n,12,30,1.0
1,ht_mansion_n,14,30,1.0
1,ht_mansion_n,1,32,1.0
1,ht_mansion_n,10,32,1.0
1,ht_mansion_n,12,32,1.0
1,ht_mansion_n,14,32,1.0
1,ht_mansion_n,1,34,1.0
1,ht_mansion_n,12,34,1.0
1,ht_mansion_n,1,36,1.0
1,lak303d,1,2,1.0
1,lak303d,2,2,1.0
1,lak303d,3,2,1.0
1,lak303d,4,2,1.0
1,lak303d,5,2,1.0
1,lak303d,6,2,1.0
1,lak303d,7,2,1.0
1,lak303d,8,2,1.0
1,lak303d,9,2,1.0
1,lak303d,10,2,1.0
1,lak303d,11,2,1.0
1,lak303d,12,2,1.0
1,lak303d,13,2,1.0
1,lak303d,14,2,1.0
1,lak303d,15,2,1.0
1,lak303d,1,4,1.0
1,lak303d,2,4,1.0
1,lak303d,3,4,1.0
1,lak303d,4,4,1.0
1,lak303d,5,4,1.0
1,lak303d,7,4,1.0
1,lak303d,8,4,1.0
1,lak303d,9,4,1.0
1,lak303d,10,4,1.0
1,lak303d,11,4,1.0
1,lak303d,12,4,1.0
1,lak303d,14,4,1.0
1,lak303d,1,6,1.0
1,lak303d,2,6,1.0
1,lak303d,3,6,1.0
1,lak303d,4,6,1.0
1,lak303d,5,6,1.0
1,lak303d,7,6,1.0
1,lak303d,8,6,1.0
1,lak303d,9,6,1.0
1,lak303d,10,6,1.0
1,lak303d,11,6,1.0
1,lak303d,14,6,1.0
1,lak303d,1,8,1.0
1,lak303d,2,8,1.0
1,lak303d,3,8,1.0
1,lak303d,4,8,1.0
1,lak303d,7,8,1.0
1,lak303d,8,8,1.0
1,lak303d,9,8,1.0
1,lak303d,11,8,1.0
1,lak303d,2,10,1.0
1,lak303d,3,10,1.0
1,lak303d,4,10,1.0
1,lak303d,8,10,1.0
1,lak303d,9,10,1.0
1,lak303d,11,10,1.0
1,lak303d,2,12,1.0
1,lak303d,4,12,1.0
1,lak303d,8,12,1.0
1,lak303d,9,12,1.0
1,lak303d,11,12,1.0
1,lak303d,9,14,1.0
1,lt_gallowstemplar_n,1,2,1.0
1,lt_gallowstemplar_n,2,2,1.0
1,lt_gallowstemplar_n,3,2,1.0
1,lt_gallowstemplar_n,4,2,1.0
1,lt_gallowstemplar_n,5,2,1.0
1,lt_gallowstemplar_n,6,2,1.0
1,lt_gallowstemplar_n,7,2,1.0
1,lt_gallowstemplar_n,8,2,1.0
1,lt_gallowstemplar_n,9,2,1.0
1,lt_gallowstemplar_n,10,2,1.0
1,lt_gallowstemplar_n,11,2,1.0
1,lt_gallowstemplar_n,12,2,1.0
1,lt_gallowstemplar_n,13,2,1.0
1,lt_gallowstemplar_n,14,2,1.0
1,lt_gallowstemplar_n,15,2,1.0
1,lt_gallowstemplar_n,1,4,1.0
1,lt_gallowstemplar_n,2,4,1.0
1,lt_gallowstemplar_n,3,4,1.0
1,lt_gallowstemplar_n,4,4,1.0
1,lt_gallowstemplar_n,5,4,1.0
1,lt_gallowstemplar_n,6,4,1.0
1,lt_gallowstemplar_n,7,4,1.0
1,lt_gallowstemplar_n,8,4,1.0
1,lt_gallowstemplar_n,9,4,1.0
1,lt_gallowstemplar_n,10,4,1.0
1,lt_gallowstemplar_n,11,4,1.0
1,lt_gallowstemplar_n,12,4,1.0
1,lt_gallowstemplar_n,13,4,1.0
1,lt_gallowstemplar_n,14,4,1.0
1,lt_gallowstemplar_n,15,4,1.0
1,lt_gallowstemplar_n,1,6,1.0
1,lt_gallowstemplar_n,3,6,1.0
1,lt_gallowstemplar_n,4,6,1.0
1,lt_gallowstemplar_n,5,6,1.0
1,lt_gallowstemplar_n,6,6,1.0
1,lt_gallowstemplar_n,7,6,1.0
1,lt_gallowstemplar_n,8,6,1.0
1,lt_gallowstemplar_n,9,6,1.0
1,lt_gallowstemplar_n,10,6,1.0
1,lt_gallowstemplar_n,11,6,1.0
1,lt_gallowstemplar_n,12,6,1.0
1,lt_gallowstemplar_n,13,6,1.0
1,lt_gallowstemplar_n,14,6,1.0
1,lt_gallowstemplar_n,15,6,1.0
1,lt_gallowstemplar_n,1,8,1.0
1,lt_gallowstemplar_n,3,8,1.0
1,lt_gallowstemplar_n,4,8,1.0
1,lt_gallowstemplar_n,5,8,1.0
1,lt_gallowstemplar_n,6,8,1.0
1,lt_gallowstemplar_n,7,8,1.0
1,lt_gallowstemplar_n,8,8,1.0
1,lt_gallowstemplar_n,9,8,1.0
1,lt_gallowstemplar_n,10,8,1.0
1,lt_gallowstemplar_n,11,8,1.0
1,lt_gallowstemplar_n,12,8,1.0
1,lt_gallowstemplar_n,13,8,1.0
1,lt_gallowstemplar_n,14,8,1.0
1,lt_gallowstemplar_n,15,8,1.0
1,lt_gallowstemplar_n,1,10,1.0
1,lt_gallowstemplar_n,3,10,1.0
1,lt_gallowstemplar_n,4,10,1.0
1,lt_gallowstemplar_n,5,10,1.0
1,lt_gallowstemplar_n,6,10,1.0
1,lt_gallowstemplar_n,7,10,1.0
1,lt_gallowstemplar_n,8,10,1.0
1,lt_gallowstemplar_n,9,10,1.0
1,lt_gallowstemplar_n,10,10,1.0
1,lt_gallowstemplar_n,11,10,1.0
1,lt_gallowstemplar_n,12,10,1.0
1,lt_gallowstemplar_n,14,10,1.0
1,lt_gallowstemplar_n,15,10,1.0
1,lt_gallowstemplar_n,1,12,1.0
1,lt_gallowstemplar_n,3,12,1.0
1,lt_gallowstemplar_n,4,12,1.0
1,lt_gallowstemplar_n,5,12,1.0
1,lt_gallowstemplar_n,6,12,1.0
1,lt_gallowstemplar_n,7,12,1.0
1,lt_gallowstemplar_n,8,12,1.0
1,lt_gallowstemplar_n,10,12,1.0
1,lt_gallowstemplar_n,11,12,1.0
1,lt_gallowstemplar_n,12,12,1.0
1,lt_gallowstemplar_n,14,12,1.0
1,lt_gallowstemplar_n,1,14,1.0
1,lt_gallowstemplar_n,3,14,1.0
1,lt_gallowstemplar_n,4,14,1.0
1,lt_gallowstemplar_n,5,14,1.0
1,lt_gallowstemplar_n,6,14,1.0
1,lt_gallowstemplar_n,7,14,1.0
1,lt_gallowstemplar_n,8,14,1.0
1,lt_gallowstemplar_n,10,14,1.0
1,lt_gallowstemplar_n,11,14,1.0
1,lt_gallowstemplar_n,12,14,1.0
1,lt_gallowstemplar_n,14,14,1.0
1,lt_gallowstemplar_n,1,16,1.0
1,lt_gallowstemplar_n,3,16,1.0
1,lt_gallowstemplar_n,4,16,1.0
1,lt_gallowstemplar_n,5,16,1.0
1,lt_gallowstemplar_n,6,16,1.0
1,lt_gallowstemplar_n,7,16,1.0
1,lt_gallowstemplar_n,8,16,1.0
1,lt_gallowstemplar_n,10,16,1.0
1,lt_gallowstemplar_n,11,16,1.0
1,lt_gallowstemplar_n,14,16,1.0
1,lt_gallowstemplar_n,1,18,1.0
1,lt_gallowstemplar_n,4,18,1.0
1,lt_gallowstemplar_n,5,18,1.0
1,lt_gallowstemplar_n,6,18,1.0
1,lt_gallowstemplar_n,7,18,1.0
1,lt_gallowstemplar_n,8,18,1.0
1,lt_gallowstemplar_n,10,18,1.0
1,lt_gallowstemplar_n,11,18,1.0
1,lt_gallowstemplar_n,4,20,1.0
1,lt_gallowstemplar_n,5,20,1.0
1,lt_gallowstemplar_n,6,20,1.0
1,lt_gallowstemplar_n,7,20,1.0
1,lt_gallowstemplar_n,10,20,1.0
1,lt_gallowstemplar_n,4,22,1.0
1,lt_gallowstemplar_n,7,22,1.0
1,lt_gallowstemplar_n,10,22,1.0
1,lt_gallowstemplar_n,4,24,1.0
1,lt_gallowstemplar_n,5,24,1.0
1,lt_gallowstemplar_n,7,24,1.0
1,lt_gallowstemplar_n,10,24,1.0
1,lt_gallowstemplar_n,4,26,1.0
1,lt_gallowstemplar_n,7,26,1.0
1,den312d,1,2,1.0
1,den312d,2,2,1.0
1,den312d,3,2,1.0
1,den312d,4,2,1.0
1,den312d,5,2,1.0
1,den312d,6,2,1.0
1,den312d,7,2,1.0
1,den312d,8,2,1.0
1,den312d,9,2,1.0
1,den312d,10,2,1.0
1,den312d,11,2,1.0
1,den312d,12,2,1.0
1,den312d,13,2,1.0
1,den312d,14,2,1.0
1,den312d,15,2,1.0
1,den312d,1,4,1.0
1,den312d,2,4,1.0
1,den312d,3,4,1.0
1,den312d,4,4,1.0
1,den312d,5,4,1.0
1,den312d,6,4,1.0
1,den312d,7,4,1.0
1,den312d,8,4,1.0
1,den312d,9,4,1.0
1,den312d,10,4,1.0
1,den312d,11,4,1.0
1,den312d,12,4,1.0
1,den312d,13,4,1.0
1,den312d,14,4,1.0
1,den312d,15,4,1.0
1,den312d,1,6,1.0
1,den312d,2,6,1.0
1,den312d,3,6,1.0
1,den312d,4,6,1.0
1,den312d,5,6,1.0
1,den312d,6,6,1.0
1,den312d,7,6,1.0
1,den312d,8,6,1.0
1,den312d,9,6,1.0
1,den312d,10,6,1.0
1,den312d,11,6,1.0
1,den312d,12,6,1.0
1,den312d,13,6,1.0
1,den312d,14,6,1.0
1,den312d,15,6,1.0
1,den312d,1,8,1.0
1,den312d,2,8,1.0
1,den312d,3,8,1.0
1,den312d,4,8,1.0
1,den312d,6,8,1.0
1,den312d,7,8,1.0
1,den312d,8,8,1.0
1,den312d,10,8,1.0
1,den312d,11,8,1.0
1,den312d,12,8,1.0
1,den312d,13,8,1.0
1,den312d,14,8,1.0
1,den312d,15,8,1.0
1,den312d,1,10,1.0
1,den312d,2,10,1.0
1,den312d,3,10,1.0
1,den312d,4,10,1.0
1,den312d,6,10,1.0
1,den312d,7,10,1.0
1,den312d,8,10,1.0
1,den312d,10,10,1.0
1,den312d,11,10,1.0
1,den312d,12,10,1.0
1,den312d,13,10,1.0
1,den312d,14,10,1.0
1,den312d,15,10,1.0
1,den312d,1,12,1.0
1,den312d,2,12,1.0
1,den312d,3,12,1.0
1,den312d,4,12,1.0
1,den312d,6,12,1.0
1,den312d,7,12,1.0
1,den312d,8,12,1.0
1,den312d,10,12,1.0
1,den312d,11,12,1.0
1,den312d,12,12,1.0
1,den312d,13,12,1.0
1,den312d,14,12,1.0
1,den312d,15,12,1.0
1,den312d,1,14,1.0
1,den312d,2,14,1.0
1,den312d,3,14,1.0
1,den312d,4,14,1.0
1,den312d,6,14,1.0
1,den312d,7,14,1.0
1,den312d,10,14,1.0
1,den312d,11,14,1.0
1,den312d,12,14,1.0
1,den312d,13,14,1.0
1,den312d,14,14,1.0
1,den312d,15,14,1.0
1,den312d,1,16,1.0
1,den312d,2,16,1.0
1,den312d,3,16,1.0
1,den312d,4,16,1.0
1,den312d,7,16,1.0
1,den312d,10,16,1.0
1,den312d,11,16,1.0
1,den312d,12,16,1.0
1,den312d,13,16,1.0
1,den312d,14,16,1.0
1,den312d,15,16,1.0
1,den312d,1,18,1.0
1,den312d,2,18,1.0
1,den312d,4,18,1.0
1,den312d,7,18,1.0
1,den312d,10,18,1.0
1,den312d,11,18,1.0
1,den312d,12,18,1.0
1,den312d,13,18,1.0
1,den312d,14,18,1.0
1,den312d,4,20,1.0
1,den312d,7,20,1.0
1,den312d,11,20,1.0
1,den312d,12,20,1.0
1,den312d,13,20,1.0
1,den312d,4,22,1.0
1,den312d,7,22,1.0
1,den312d,11,22,1.0
1,den312d,12,22,1.0
1,den312d,13,22,1.0
1,den312d,4,24,1.0
1,den312d,11,24,1.0
1,den312d,12,24,1.0
1,den312d,13,24,1.0
1,den312d,4,26,1.0
1,den312d,11,26,1.0
1,den312d,13,26,1.0
1,ost003d,1,2,1.0
1,ost003d,2,2,1.0
1,ost003d,3,2,1.0
1,ost003d,4,2,1.0
1,ost003d,5,2,1.0
1,ost003d,6,2,1.0
1,ost003d,7,2,1.0
1,ost003d,8,2,1.0
1,ost003d,9,2,1.0
1,ost003d,10,2,1.0
1,ost003d,11,2,1.0
1,ost003d,12,2,1.0
1,ost003d,13,2,1.0
1,ost003d,14,2,1.0
1,ost003d,15,2,1.0
1,ost003d,1,4,1.0
1,ost003d,2,4,1.0
1,ost003d,3,4,1.0
1,ost003d,4,4,1.0
1,ost003d,5,4,1.0
1,ost003d,6,4,1.0
1,ost003d,7,4,1.0
1,ost003d,8,4,1.0
1,ost003d,9,4,1.0
1,ost003d,10,4,1.0
1,ost003d,11,4,1.0
1,ost003d,12,4,1.0
1,ost003d,13,4,1.0
1,ost003d,14,4,1.0
1,ost003d,15,4,1.0
1,ost003d,1,6,1.0
1,ost003d,3,6,1.0
1,ost003d,4,6,1.0
1,ost003d,5,6,1.0
1,ost003d,6,6,1.0
1,ost003d,7,6,1.0
1,ost003d,9,6,1.0
1,ost003d,10,6,1.0
1,ost003d,11,6,1.0
1,ost003d,13,6,1.0
1,ost003d,14,6,1.0
1,ost003d,15,6,1.0
1,ost003d,1,8,1.0
1,ost003d,3,8,1.0
1,ost003d,4,8,1.0
1,ost003d,5,8,1.0
1,ost003d,6,8,1.0
1,ost003d,7,8,1.0
1,ost003d,9,8,1.0
1,ost003d,10,8,1.0
1,ost003d,11,8,1.0
1,ost003d,13,8,1.0
1,ost003d,14,8,1.0
1,ost003d,1,10,1.0
1,ost003d,3,10,1.0
1,ost003d,4,10,1.0
1,ost003d,5,10,1.0
1,ost003d,7,10,1.0
1,ost003d,9,10,1.0
1,ost003d,10,10,1.0
1,ost003d,14,10,1.0
1,ost003d,1,12,1.0
1,ost003d,4,12,1.0
1,ost003d,5,12,1.0
1,ost003d,7,12,1.0
1,ost003d,10,12,1.0
1,ost003d,14,12,1.0
1,ost003d,4,14,1.0
1,ost003d,7,14,1.0
1,ost003d,10,14,1.0
1,ost003d,14,14,1.0
1,ost003d,4,16,1.0
1,ost003d,10,16,1.0
1,ost003d,14,16,1.0
1,ost003d,10,18,1.0
1,brc202d,1,2,1.0
1,brc202d,3,2,1.0
1,brc202d,4,2,1.0
1,brc202d,6,2,1.0
